xh	xm	sfz	lxdh	nj	bj	bzr	zy	xy	xx	cjsj
16048304	李某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048305	莫某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048306	李某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048308	杜某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048309	何某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048310	姜某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048311	赖某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048312	李某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048313	欧某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048315	饶某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048316	宋某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048317	王某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048318	谢某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048319	徐某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048320	薛某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048321	杨某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048322	杨某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048323	曾某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048324	张某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048325	钟某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048326	周某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048327	周某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048328	袁某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048329	包某某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16048330	周某	111111	18270234361	2016	160483	70064	物联网信息科学	信息工程学院	中国某某大学	7/2/2020 10:21:21
16051101	张某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051102	欧某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051103	张某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051104	谢某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051105	陈某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051106	谌某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051107	戴某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051108	胡某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051109	黄某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051110	黄某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051111	黄某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051112	江某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051113	李某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051114	李某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051115	李某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051116	李某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051117	刘某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051118	刘某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051119	刘某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051120	宁某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051121	吴某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051122	杨某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051123	张某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051125	周某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051126	朱某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051127	祝某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051128	杨某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051129	冯某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051130	蒙某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051131	江某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051132	吴某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051133	钟某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051134	马某某	111111	18270234361	2016	160511	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051201	刘某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051204	杨某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051205	艾某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051206	陈某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051207	付某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051208	高某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051209	韩某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051210	黄某某	111111	18270234361	2018	180512	58020	中国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051211	蒋某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051212	邝某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051213	赖某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051214	李某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051215	刘某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051216	刘某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051217	刘某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051218	苏某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051219	涂某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051220	杨某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051221	杨某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051222	岳某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051223	曾某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051224	张某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051225	钟某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051226	朱某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051227	尹某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051228	宋某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051229	朱某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051231	黄某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051232	廖某某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051233	张某	111111	18270234361	2016	160512	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051301	刘某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051302	杨某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051303	黄某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051305	柳某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051306	彭某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051307	柴某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051308	胡某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051310	李某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051311	李某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051312	李某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051313	李某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051315	肖某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051316	谢某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051317	杨某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051318	杨某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051319	曾某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051320	张某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051321	张某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051322	章某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051323	赵某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051324	钟某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051325	周某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051326	祝某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
16051327	仲某某	111111	18270234361	2016	160513	58019	外国语言文学	外国语学院	中国某某大学	7/2/2020 10:21:21
